2021-09-23 00:00:25.426529,60,23
2021-09-23 00:02:26.061683,60,23
2021-09-23 00:04:26.685457,60,23
2021-09-23 00:05:26.943764,60,23
2021-09-23 00:06:27.261466,60,23
2021-09-23 00:07:27.579215,60,23
2021-09-23 00:08:27.896237,60,23
2021-09-23 00:09:28.213776,60,23
2021-09-23 00:10:28.531603,60,23
2021-09-23 00:11:28.848979,60,23
2021-09-23 00:12:29.166643,60,23
2021-09-23 00:13:29.484326,60,23
2021-09-23 00:14:29.802003,60,23
2021-09-23 00:15:30.086118,60,23
2021-09-23 00:16:30.403734,61,23
2021-09-23 00:17:30.666202,61,23
2021-09-23 00:18:30.983723,61,23
2021-09-23 00:20:31.566027,61,23
2021-09-23 00:21:31.883642,61,23
2021-09-23 00:22:32.141364,61,23
2021-09-23 00:23:32.458997,61,23
2021-09-23 00:24:32.776664,61,23
2021-09-23 00:26:33.366382,61,23
2021-09-23 00:27:33.627915,61,23
2021-09-23 00:28:33.895973,61,23
2021-09-23 00:29:34.193083,61,23
2021-09-23 00:30:34.510888,61,23
2021-09-23 00:31:34.828283,61,23
2021-09-23 00:32:35.091400,61,23
2021-09-23 00:34:35.726350,61,23
2021-09-23 00:36:36.326966,61,23
2021-09-23 00:37:36.644860,61,23
2021-09-23 00:38:36.962329,61,23
2021-09-23 00:39:37.279651,61,23
2021-09-23 00:40:37.597584,61,23
2021-09-23 00:41:37.905946,61,23
2021-09-23 00:42:38.223616,61,23
2021-09-23 00:43:38.490875,61,23
2021-09-23 00:45:39.107795,61,23
2021-09-23 00:46:39.366477,61,23
2021-09-23 00:47:39.624157,61,23
2021-09-23 00:48:39.896253,61,23
2021-09-23 00:49:40.213950,61,23
2021-09-23 00:50:40.531648,61,23
2021-09-23 00:51:40.849573,61,23
2021-09-23 00:52:41.167277,61,23
2021-09-23 00:53:41.441249,61,23
2021-09-23 00:54:41.758925,61,23
2021-09-23 00:55:42.018534,61,23
2021-09-23 00:56:42.327077,61,23
2021-09-23 00:57:42.636154,61,23
2021-09-23 00:58:42.907650,61,23
2021-09-23 00:59:43.172236,61,23
2021-09-23 01:00:43.491083,61,23
2021-09-23 01:01:43.766485,61,23
2021-09-23 01:02:44.036278,61,23
2021-09-23 01:03:44.307392,61,23
2021-09-23 01:04:44.566164,61,23
2021-09-23 01:05:44.841061,61,23
2021-09-23 01:06:45.107722,61,23
2021-09-23 01:08:45.739227,61,23
2021-09-23 01:09:46.061516,61,23
2021-09-23 01:10:46.341389,61,23
2021-09-23 01:11:46.607808,61,23
2021-09-23 01:12:46.896331,61,23
2021-09-23 01:13:47.166196,61,23
2021-09-23 01:14:47.483918,61,23
2021-09-23 01:15:47.801592,61,23
2021-09-23 01:16:48.119008,61,23
2021-09-23 01:17:48.436345,61,23
2021-09-23 01:18:48.707669,61,23
2021-09-23 01:19:49.025197,61,23
2021-09-23 01:20:49.342893,61,23
2021-09-23 01:21:49.656315,61,23
2021-09-23 01:22:49.974080,61,23
2021-09-23 01:23:50.291747,61,23
2021-09-23 01:24:50.609156,60,23
2021-09-23 01:25:50.930083,61,23
2021-09-23 01:26:51.191435,61,23
2021-09-23 01:27:51.509099,60,23
2021-09-23 01:28:51.768583,60,23
2021-09-23 01:29:52.086246,60,23
2021-09-23 01:30:52.403914,60,23
2021-09-23 01:31:52.666435,60,23
2021-09-23 01:32:52.973173,60,23
2021-09-23 01:33:53.290678,61,23
2021-09-23 01:34:53.603134,62,23
2021-09-23 01:35:53.895717,62,23
2021-09-23 01:36:54.186323,62,23
2021-09-23 01:38:54.821667,61,23
2021-09-23 01:39:55.143828,60,23
2021-09-23 01:40:55.461372,60,23
2021-09-23 01:41:55.779374,60,23
2021-09-23 01:42:56.096731,60,23
2021-09-23 01:43:56.414552,60,23
2021-09-23 01:44:56.691402,60,23
2021-09-23 01:45:57.009011,60,23
2021-09-23 01:46:57.327527,60,23
2021-09-23 01:47:57.636050,60,23
2021-09-23 01:48:57.953607,60,23
2021-09-23 01:49:58.271137,60,23
2021-09-23 01:50:58.588803,60,23
2021-09-23 01:51:58.895956,60,23
2021-09-23 01:52:59.213693,60,23
2021-09-23 01:53:59.486563,60,23
2021-09-23 01:54:59.804202,60,23
2021-09-23 01:56:00.066281,60,23
2021-09-23 01:57:00.341154,60,23
2021-09-23 01:58:00.642055,60,23
2021-09-23 01:59:00.907739,60,23
2021-09-23 02:01:01.491443,60,23
2021-09-23 02:02:01.791377,60,23
2021-09-23 02:04:02.425782,60,23
2021-09-23 02:05:02.743439,60,23
2021-09-23 02:06:03.056497,60,23
2021-09-23 02:07:03.322253,60,23
2021-09-23 02:08:03.642895,60,23
2021-09-23 02:09:03.960314,60,23
2021-09-23 02:10:04.277860,60,23
2021-09-23 02:11:04.595493,60,23
2021-09-23 02:13:05.224582,60,23
2021-09-23 02:14:05.542213,60,23
2021-09-23 02:15:05.860003,60,23
2021-09-23 02:16:06.118620,60,23
2021-09-23 02:17:06.391403,60,23
2021-09-23 02:18:06.684338,60,23
2021-09-23 02:19:07.001892,61,23
2021-09-23 02:20:07.319424,61,23
2021-09-23 02:21:07.591500,61,23
2021-09-23 02:22:07.906245,61,23
2021-09-23 02:23:08.223873,61,23
2021-09-23 02:24:08.541300,61,23
2021-09-23 02:25:08.859031,61,23
2021-09-23 02:26:09.176459,61,23
2021-09-23 02:27:09.437890,61,23
2021-09-23 02:28:09.726115,61,23
2021-09-23 02:29:09.991302,61,23
2021-09-23 02:30:10.264241,61,23
2021-09-23 02:31:10.581826,61,23
2021-09-23 02:32:10.896237,61,23
2021-09-23 02:33:11.206147,61,23
2021-09-23 02:34:11.466498,61,23
2021-09-23 02:36:12.101490,61,23
2021-09-23 02:37:12.412111,61,23
2021-09-23 02:38:12.676142,61,23
2021-09-23 02:39:12.993717,61,23
2021-09-23 02:40:13.266290,61,23
2021-09-23 02:41:13.583720,62,23
2021-09-23 02:42:13.901362,62,23
2021-09-23 02:44:14.491204,62,23
2021-09-23 02:45:14.766236,62,23
2021-09-23 02:46:15.062715,62,23
2021-09-23 02:47:15.379846,62,23
2021-09-23 02:48:15.646912,62,23
2021-09-23 02:49:15.907688,62,23
2021-09-23 02:50:16.226671,62,23
2021-09-23 02:51:16.491368,62,23
2021-09-23 02:52:16.766388,62,23
2021-09-23 02:53:17.084042,62,23
2021-09-23 02:54:17.343547,62,23
2021-09-23 02:55:17.661145,62,23
2021-09-23 02:56:17.943408,62,23
2021-09-23 02:57:18.201274,62,23
2021-09-23 02:58:18.491363,62,23
2021-09-23 03:00:19.066000,62,23
2021-09-23 03:01:19.383637,62,23
2021-09-23 03:02:19.700466,62,23
2021-09-23 03:03:20.018139,62,23
2021-09-23 03:04:20.335621,62,23
2021-09-23 03:05:20.649757,62,23
2021-09-23 03:06:20.967499,62,23
2021-09-23 03:07:21.285986,62,23
2021-09-23 03:08:21.603532,62,23
2021-09-23 03:09:21.896125,62,23
2021-09-23 03:10:22.219998,62,23
2021-09-23 03:11:22.537781,62,23
2021-09-23 03:12:22.841025,62,23
2021-09-23 03:13:23.107754,62,23
2021-09-23 03:14:23.407770,62,23
2021-09-23 03:15:23.725836,62,23
2021-09-23 03:16:24.043461,62,23
2021-09-23 03:17:24.361247,62,23
2021-09-23 03:18:24.646751,62,23
2021-09-23 03:19:24.962828,62,23
2021-09-23 03:20:25.278772,62,23
2021-09-23 03:21:25.594806,62,23
2021-09-23 03:22:25.906159,62,23
2021-09-23 03:23:26.222197,62,23
2021-09-23 03:24:26.538241,62,23
2021-09-23 03:25:26.854294,62,23
2021-09-23 03:26:27.164605,63,23
2021-09-23 03:27:27.480721,63,23
2021-09-23 03:28:27.775146,63,23
2021-09-23 03:29:28.031180,63,23
2021-09-23 03:30:28.289809,63,23
2021-09-23 03:31:28.564939,63,23
2021-09-23 03:33:29.159262,63,23
2021-09-23 03:34:29.448955,63,23
2021-09-23 03:35:29.765008,63,23
2021-09-23 03:36:30.040213,63,23
2021-09-23 03:37:30.357873,63,23
2021-09-23 03:38:30.645132,63,23
2021-09-23 03:39:30.966340,63,23
2021-09-23 03:40:31.284089,63,23
2021-09-23 03:41:31.602074,63,23
2021-09-23 03:42:31.885769,63,23
2021-09-23 03:43:32.203280,63,23
2021-09-23 03:44:32.466519,63,23
2021-09-23 03:45:32.784372,63,23
2021-09-23 03:46:33.102142,63,23
2021-09-23 03:47:33.391397,63,23
2021-09-23 03:48:33.676152,63,23
2021-09-23 03:49:33.993879,63,23
2021-09-23 03:50:34.266341,63,23
2021-09-23 03:51:34.525970,63,23
2021-09-23 03:53:35.160529,63,23
2021-09-23 03:54:35.478178,63,23
2021-09-23 03:56:36.110075,63,23
2021-09-23 03:57:36.368572,63,23
2021-09-23 03:58:36.641962,63,23
2021-09-23 03:59:36.956373,63,23
2021-09-23 04:01:37.591363,63,23
2021-09-23 04:02:37.896292,63,23
